age,open,extra,neuro,gender,state,insurance,active,bkg_amt
25,6.923103425005426,5.657049172828386,4.807038174303337,F,B,37.3422591428218,20.234920600482443,204.49534611048904
46,7.67506707187902,1.3631440226998182,5.370487863224322,M,C,36.04724550250182,13.400658769663124,193.07849873408261
20,4.382003323404222,2.2642721397721157,8.175932103420486,M,A,52.90842308584392,13.778657840433924,231.47095452448713
30,5.22506545860045,4.171367269208136,5.645640667902983,F,C,39.48005292312033,16.49645085178848,198.98195946668235
23,0.99721099822791,6.336950091340195,4.479499342908715,F,A,32.82134642267101,23.009508970680344,211.97376645941966
43,3.015420099129428,6.242442643306189,6.964922732193381,F,C,44.01353540120928,23.240845162164604,133.80493254608663
36,8.817482875023265,4.216693404947571,2.305773395919525,M,A,20.545297763360622,18.569013925656407,294.7430577279528
22,2.967668865841871,4.184457801677927,5.335271109166481,M,B,33.930015064433974,18.730708483432892,291.8803346930255
22,7.247525259592717,5.567473130681612,3.6318534412894192,F,B,28.30253645778618,21.721763972803345,323.2263738688467
26,3.9184002825154485,5.296273938536384,7.336105084439957,F,A,48.25653602885441,21.065397426564616,211.14622604887134
24,4.81262619343373,1.860714687987504,3.938671533465234,M,B,31.122932956032713,13.923961508825474,193.7119847416808
23,4.86848268434464,7.765983385882837,3.8002425316951305,M,C,29.32330600942771,24.693390368018473,363.91063574354354
50,3.791746046973228,3.2700925926865274,5.682751625852281,M,C,39.13473939263164,16.35141311533009,284.0313127836335
26,2.426178525338269,5.888476775965726,4.933132127665526,F,B,33.36052295436164,21.060942712759783,266.8320238416478
20,7.076087527287553,9.85108261821721,8.632089222813722,F,B,54.19730273606885,30.368398498114068,355.24999003733353
18,3.0900969794487967,6.5170548011004605,8.275386572833433,M,A,51.59357972219303,22.760080961053102,349.1573326491532
28,4.63341268344174,3.842093299549294,6.4298645614167675,F,A,41.171870087064676,19.185514008237412,227.01121806299986
37,4.62406206774247,6.006469698104674,4.607149499445758,F,B,32.79194058711097,21.826061384676386,144.05387642158854
20,7.0849269589,1.7570326441270199,5.814959798769654,M,B,38.87795630262683,11.714891347640592,175.94803872134088
43,4.021324731753873,2.8770560320750387,4.686635823174762,F,A,32.948917662021955,17.875262685571844,164.19322260271335
25,6.072205591436262,4.647953085154792,4.118222789465031,F,C,31.122325508294786,18.531265606450525,201.6750798029173
22,5.106310858124801,0.874736280779338,0.7445268400235632,F,B,13.093334413650336,12.873626446750112,221.98986155912735
44,4.489316883955993,1.5990414790823757,7.1363414068945055,F,A,47.89937225735445,13.058295545322709,97.17085023504234
32,6.241163042383027,6.821202208219191,7.792330987152442,M,B,46.146149588048665,22.395593961940115,256.40398001577347
30,1.92254030260042,6.055158563168886,8.889771263659416,F,A,54.40997570175888,21.494324301541532,184.94327396282313
20,4.9992530200836685,5.981820019318311,4.058189991753207,M,C,29.612056768867127,23.312528411155455,253.9463390875424
44,4.3598967445271075,4.412439771615332,3.455807755657386,F,C,25.76069412887491,19.264159364538052,34.192453397026085
27,5.746812774326645,9.695325748690609,5.449271369490635,F,C,38.14061976792857,29.696364801248716,185.56178904421395
18,2.9164103841403355,3.9499102687374816,3.9043849596424574,F,C,29.869026457277783,17.92825971726888,215.0761406492125
23,5.861436620007987,5.550974385164114,4.59928992549589,M,A,31.388900653149435,22.641781834853372,287.5116866482533
47,3.2833616744103518,4.377995544619233,4.4612455056680345,F,B,31.615087025104522,20.363501496098905,207.72955805827664
47,4.67005850758638,5.881394618486317,6.9804664422501865,F,C,44.59961931088162,22.009239031135372,160.98039674591445
46,5.936926905827034,2.5085393903339663,6.124340190530562,F,A,38.23756888727337,12.869004152063724,134.0421658696819
26,5.5600589872290165,5.397109463522588,4.814664131473892,F,C,34.819148674047256,19.611854494187682,336.0481953453762
29,3.4151570262173,7.458106249333022,6.677358950726786,F,A,43.09504292565471,24.34172525429102,224.72148357347146
48,0,8.028199091604638,7.161165613930146,F,C,47.0221691780083,27.338272088947075,183.54029499617027
39,7.057869716190599,1.6012084523329775,1.8863799710686582,F,C,19.932113153870347,12.293355126615099,165.3194745651786
24,5.83455104817552,6.431267047395646,5.500268032501892,F,A,35.80656922858903,22.960050351995925,424.38495322799804
44,6.024201612015322,4.651777278964198,2.663363461823253,F,A,23.750918009398493,18.50315095548899,255.9399816464689
25,6.320799906587139,7.0656102334670585,9.564476443074202,M,A,58.78527813666132,25.040524570129534,162.3278280310488
50,8.767611273961993,2.469938520862198,3.5841596261723185,M,C,27.01442205956845,14.782726893510603,264.07869929745806
28,5.444408940436174,0.01133781931364286,2.377237029909212,F,B,20.510694712356692,11.32044918056489,239.7295215126041
45,5.500057723598295,4.869029337902175,4.755675150087551,M,C,33.82024679952166,19.66276639648453,255.4060837576377
31,5.302914599483288,6.172641423070879,5.4215707530499495,F,B,36.44448279033326,23.79546184295524,212.2160472481884
35,4.085207113848525,3.1694481955166487,6.1346163431150345,M,B,40.1759581864082,16.44786645307859,58.54435236548342
41,4.861935024436804,2.901358518998883,2.6413276845325555,F,C,24.04185977687324,16.10777818254613,15.877036066503795
45,4.401228973578151,4.659688479982244,5.354633005334752,F,C,36.79469954975055,19.93531713212176,275.1601719017411
22,4.086187890490479,3.0854159350834793,5.1877324181555045,M,B,35.21383293917123,14.471712564366715,140.9981987181293
49,6.389125884835325,4.153372296339041,5.75559834090019,F,C,40.502705802332514,19.316306016925747,203.1542942825488
43,5.283159142256794,4.555174160032309,6.348332622652187,M,C,42.04516459822156,18.94255949812942,285.43003912824037
39,3.1984672314300546,5.326405822470368,7.2535737614515305,M,A,46.54949749686247,20.10858293426674,114.41914819424109
41,4.8153797887676095,2.8314954063885134,3.009120923300836,M,A,26.573117710542476,14.180378793990272,214.4435198583878
22,2.1041693297045523,7.229789393336832,5.136437997078661,M,B,37.92506012149932,24.58850761273362,356.51538832240044
49,3.5109935849399143,4.148738206985382,2.1957001683628543,M,C,19.68071918081694,16.79478174333124,211.52296406649356
23,5.893227062014223,3.4927415170586156,5.435807986653291,M,C,35.47416241610124,17.282224430026027,282.5157524788423
46,6.631748153564458,2.72102187552703,6.094682348692087,M,C,41.17551748240193,15.35575351322731,172.30119229278856
46,6.490561864382009,3.9142982231456482,4.62923675942256,M,C,33.03629494312147,17.67241725939416,243.02605025102793
29,5.878772798185785,5.076211438535562,3.218479586748641,F,A,26.36151299465683,20.66946161234295,231.98520114691564
26,6.206570935166448,6.183394162852137,3.767252371398383,F,C,27.65575096432046,24.72261188127052,241.64700505168082
38,8.774824809879224,6.39102137417975,10,M,B,61.32229025977529,22.432511388536224,197.29406302283132
45,3.674428787943982,6.8850146190076735,4.013547404148515,F,A,31.437445078895653,24.530192135885642,249.6496003795714
30,5.804354585235853,6.587931973763518,7.949658453102192,M,C,51.6740811320758,22.28565126853487,214.7627810047208
47,8.743068340609488,7.195735903216772,4.734129016134661,F,C,33.303119277481635,24.27385940852968,293.41288233626585
16,1.971874796328832,4.2575685347740135,8.117414335408146,M,A,51.114489428146975,17.777309037261794,184.92203979722575
39,5.184627506534152,4.266458231894465,1.7949774825159297,M,A,19.375071133019595,21.271289081527534,347.8474109184197
29,5.165748066768161,4.531579053999915,4.557052790347602,F,B,30.88353065496362,17.170647596726145,269.679701654365
27,4.143081073485536,7.052274970184911,4.887976852495615,M,A,35.74701016253776,23.105615372245992,339.48689844215585
39,2.1379111185866857,4.0558602613860595,5.835764349918017,F,A,38.46851901746107,16.63506708863877,121.17232361494601
28,5.7289527099336395,5.6145359213871675,6.295798943464974,F,B,41.65575807343511,21.431696471116656,201.85024281295793
45,5.087385751592953,4.190528533914715,4.966935134818677,F,B,35.1085150136221,18.62245897493991,236.18824828758224
24,2.275737183286348,5.660389958260996,2.978959897707675,F,A,25.409979714607328,21.916115253190576,268.66618034896743
20,2.995499768552374,6.057907810938688,2.7375340023937764,M,C,25.086402356499377,20.43880355775387,311.3228871643077
41,5.3773048234725485,4.423119172722336,4.255703085690225,M,B,30.71731238732108,18.500374839654867,273.1705310832241
15,6.975878953125478,2.179367386939118,4.607337885475622,F,A,33.740629633864494,14.462383658697169,186.46777811981516
24,4.017009318300428,4.122984766889695,5.662804135797495,F,C,39.97177909712614,17.247613295993773,204.6527971435012
49,5.936289793200945,8.015433059072178,1.284001689375553,M,B,17.54241263628384,25.466677574006013,366.9453782691298
24,2.744830565365131,6.490399382361282,3.911374580120934,F,C,28.555109633272437,21.976798076775864,229.92262053908888
55,4.290081834315099,4.773472522724697,4.986592583426989,M,A,34.259351866329254,18.965984178320575,253.23232562082424
29,5.550971839612946,5.737997604484208,5.471765668127833,F,C,37.12597313933654,24.147602502366006,269.8812784180386
40,5.259659495046353,4.103053904304222,2.3555302583824593,M,C,21.854692082419604,16.777074878949307,171.9713010546449
42,1.6084280168363478,3.8903777179238457,4.807581828144426,M,C,33.370972673033215,16.81911514580324,187.335878414508
45,5.214007590564422,2.2906742002052614,3.4621978438167895,M,C,30.611460760623444,12.846036955697755,172.0545908742436
44,8.891966973323989,6.082638090920894,4.486303661715879,F,C,31.556888255779185,21.382466651608965,155.29830726883722
22,3.4590660898439456,0.9504516504523748,3.9020281563013235,F,C,30.71282545922442,12.674441942733164,168.7175725377516
22,8.384970548193994,2.8623656213852215,8.382638587902898,F,C,52.382229709209916,14.840466959502601,218.06093765816638
46,6.11652669706155,3.447853402184907,3.110058051477528,M,B,25.954037060616614,16.22095720335198,59.799554816268284
33,9.132711726979636,9.56799297365339,4.6331140049536685,M,B,31.157381874342633,28.825819730844895,276.42657779817296
31,5.00780400421802,7.783420464915307,3.359288869246127,F,B,27.169953039136395,25.667213197817546,225.3156368050485
37,7.584756967068261,3.8774038163314257,5.174355977039243,F,C,37.340125853817774,18.983861658705074,223.02800825964027
25,7.692694908721796,2.793319837679808,3.8497749121099445,M,A,27.915673229248505,15.419357237876184,242.51935008331156
44,5.4145383325486325,7.61867420778877,6.70732745656858,F,B,44.26133581736272,24.006003485366328,320.0679423927186
44,8.595587681872141,5.397132739429814,5.330657212751809,F,C,36.333462174238676,20.77274682487245,251.75616765896723
52,4.033845790844231,4.385184239650683,7.428741627204733,M,B,44.66550549476211,18.568410808050672,256.9545526830015
39,2.2822271792935487,5.011606890459722,5.027575464984652,F,B,35.58451723843561,20.086665648324473,182.8529068937111
15,6.9073446213389165,7.775032807316778,5.623031378340207,M,B,39.529024763062786,25.541775311720528,314.80885898073115
29,8.565747727306684,6.350351756273781,6.274774238170576,M,B,41.73342602516172,21.882869233182156,345.78748928847835
38,4.55426298377699,4.3516543745960785,0.5538795401718009,M,B,13.160086654063686,18.62619408258548,280.80319099408524
21,7.953843626795122,5.511079414584566,0.31723158698742626,F,A,12.93470045767259,21.31851813955469,354.05325081453253
44,5.143268372779775,6.338671540266949,5.273828482082263,F,B,37.36448378349547,23.580380309776018,102.2891294235936
48,6.580757709975172,6.719468732732792,1.5703803426236895,M,C,18.01355291900434,24.335500254371276,197.16930451299086
12,6.055081823135949,2.4429863027039587,6.04338940358097,F,B,39.57069970841812,15.184871822561897,159.5895147462102
31,6.4411956201022225,1.7325125021174053,5.835701670422957,F,A,40.445192439836404,12.937640892741758,211.64879992168525
40,5.587092207271933,6.866017669361797,8.226098746835358,M,B,50.49831726007457,21.353630950967684,170.31922362274094
48,4.823904354835826,3.4250557342397285,3.1532374291291436,F,B,23.38073588411588,17.563475575386768,147.7705587817411
22,6.206317788288253,5.398966700941831,6.089335496006174,F,C,38.184280247837975,20.862626625393855,293.256460300352
46,1.6161331122802411,5.193123502097428,4.813602051974476,M,B,33.33153382695011,21.211118246370155,259.27411985627043
44,7.193429725134404,2.2374176583917236,6.495103284333392,F,A,40.99854409057346,15.738205173973109,185.89454640694055
38,8.732810103214698,6.254949262850145,6.311975131277215,M,B,41.687738696329575,21.51963877208408,118.17049614703673
14,3.160063846320729,8.986362471464696,7.720373879821413,M,A,49.027331789343215,28.655247367919394,71.42210962813665
46,5.704590004375381,3.471960300178279,3.9294771017246517,F,B,28.974270272673976,18.276423637040338,106.055244275635
53,1.8611231250287013,3.931567816981188,6.487408577319059,M,A,43.041886750698374,17.01606113998826,199.27752840537516
54,2.9267651999127966,7.90405275131441,3.908827527971935,F,B,30.09599675712012,26.944898417109535,288.7852022493531
33,3.22743518840276,4.052067797357039,8.905892102382694,F,B,54.766780692885654,15.910471620918276,131.02213161695005
25,3.623154674942798,2.7022216976579716,7.125063393378774,F,A,46.712471119888534,15.428130841281643,235.05254951197006
32,4.976937517422048,7.933867825696504,6.589133785269597,F,B,42.7300705360404,24.578355481189273,358.2196752014008
45,6.524711903437143,2.873512629115052,7.042126699121896,M,C,45.87237830117584,15.03383708762971,225.9915184038649
20,3.921984643158912,6.883596011926147,2.4766870239166128,F,C,21.022708607663247,23.377148343864324,224.18578306328752
52,6.366275456496263,0,7.8329099002139735,F,C,50.12032244884719,9.698034133652778,5.881890957315008
23,4.215914456273511,3.227421363443913,5.951317935554741,F,A,40.2685860983845,16.647196520098987,240.7570252552989
34,3.6318066188589535,4.459029622618486,2.1005495518982724,M,A,20.780870347164687,18.838996886567124,241.44042792437864
27,4.635353591119168,8.718864675798416,5.810664051364757,M,B,37.89850356515056,26.117613766268402,136.8215415169029
25,3.97828286249218,4.05930440332945,6.483945000589263,F,B,42.0321167281091,17.45678563420112,75.94359330759477
19,3.178308895043256,4.882249644919501,4.040497683032282,M,B,29.44492967483619,20.652100525519714,167.4327678482955
49,3.316683407073679,4.340187984574128,4.418341942777389,M,C,30.629239611032265,17.84101595640551,196.0097469085962
44,3.13905503984167,3.8869037821590973,6.391824279734244,F,B,42.60334176284176,19.28873489734213,213.2496137850773
23,2.4156813185188346,2.011527203544084,4.812630540780262,F,C,32.283976292852245,13.314254808001483,201.40314907413926
21,4.869458899878597,4.86304750315484,1.8610084764395278,M,C,19.483300328565353,19.10507028883661,282.332885030331
20,7.740432340749203,2.2310990313883345,3.9737165170776176,F,C,28.751705706127098,15.574906237659041,207.0922970524171
24,3.171985448375627,1.7452931869965216,4.023639933580122,M,A,30.88974993761314,13.185745830954655,199.93915231648646
27,4.697352721034021,3.28395532421486,8.20818022551525,M,A,49.37021419486041,14.715074053405427,101.72152491930626
30,8.27004000256294,5.289847953366063,4.541454856136472,F,B,30.77873295833733,20.28933688650408,320.10465540045453
42,4.382540010988833,4.966861712314955,1.8748370595216879,F,C,18.038144772248693,19.818504036736066,188.665831752263
45,6.838002912071547,3.869035220783369,6.273493672325428,M,C,40.95069320423285,17.41395212727999,300.302522101894
48,6.557497427240137,7.626051545716601,4.2067028436879115,F,A,30.75641775778727,24.38416044171906,350.75944800289824
44,1.1440921901434202,7.70792147155422,6.85487512088576,F,A,45.47935314034906,25.169438667141215,372.1659491729853
42,3.7549322608703504,6.823523792516886,6.888627115992456,M,A,46.83665452987587,21.638649373250622,206.4618181333799
26,3.6350884707986415,5.052302088859236,4.344009949983404,F,C,31.130181497362496,20.36665819821134,375.53350570993376
31,5.9305069645780994,6.644179891080999,2.8749034607987505,F,B,25.52768565404731,20.87132008077992,349.6088470408999
28,7.584741265776113,6.777603260148139,4.029955147681984,F,B,31.691290563730632,23.862331917203676,228.77990591395073
40,6.811289598432137,9.24036210404175,7.649632548273756,M,C,48.93101551288533,26.882992263731392,174.7996952698887
41,5.792056292499648,5.509539758197183,6.741119669082151,F,A,45.2229115347729,20.064242593776154,228.49278818764145
38,1.4776858373864727,5.7741381370888165,0.8750213098872246,F,B,14.680663053032152,21.20468396067062,125.19461358115572
41,6.228748391490906,2.012746014826899,4.394419320290612,F,A,31.87606710886996,14.57654575349639,249.0282385587575
20,2.918820466484468,4.5777077334227325,1.1761416057993603,F,C,14.65676934117312,20.201371345562354,225.13898420945668
24,2.7912275606463846,7.700861553417722,7.053079059065095,M,C,45.241234520788346,25.874311500558235,405.5398595091621
19,3.5077322044384016,5.1301145445162115,4.013146414101832,F,B,29.533391171008013,21.82649873324145,351.73710556292053
25,3.639745354517891,5.681421077406555,4.201597691489842,F,C,31.31849755865003,22.66265621896134,219.04318669310496
32,7.443385805867042,2.087630712619837,4.670322480380475,F,C,32.73395541735899,13.69810930107699,160.59265126822345
23,3.81384674845532,2.4722106755347233,4.794289630648383,M,B,32.41430347550559,14.774443154211937,271.1518644803913
25,9.099755367529383,5.048273094311201,7.196030927356898,F,C,45.90078429608128,20.136350124928633,292.7086955514932
44,6.743564469321752,5.107393975120925,3.0498352803504662,F,C,22.610700948575293,19.7106897773118,262.94457490199466
17,4.153021096582133,3.3357191476443178,4.918290527796213,M,C,34.3844385425037,15.480053864632175,192.18120631748624
18,3.104262429388334,4.630266741421177,7.267003558225718,F,C,45.947419226695914,21.140551387997853,179.6132539947401
20,5.493708060473758,7.201527937227633,2.827418907063899,F,C,24.348875662044293,23.160954884222257,295.7441267646662
27,4.692921784626057,8.340450359947038,3.5106969737122338,F,A,28.250384590976978,26.291772816344675,190.45241910513948
50,10,4.1390967491588135,5.70308268433596,M,B,40.3323723059235,17.758928355979933,414.27250088552694
31,2.6501764712739093,3.2183138072812882,2.1585182048784484,M,B,21.113812551926785,15.260826273620825,217.3083762284386
19,7.064307142213421,4.908892045834693,1.6081043158692676,F,A,17.652641090774225,22.269320933024296,236.56986880230193
47,4.105916734826569,4.230586176519457,8.591157252502494,F,A,53.2191963740711,18.263506865195808,185.416394107681
14,10,3.934492591322766,4.5665551457766584,M,B,34.369761228086844,18.51636071263068,459.82377717056846
33,5.6825832556536,9.437689536153528,4.370617532637814,F,C,31.25110333849606,28.203871087739806,214.47305440703204
51,5.019660637072844,3.3250396457661906,4.892314289444286,M,C,37.32118973864891,18.747643511500947,157.05318037775137
40,5.4380725159940155,2.140117423525114,6.263462565463177,F,A,41.88694980771203,13.376485147520285,157.17172178252815
24,7.416744417219006,2.842142767907779,8.625831483818615,M,C,53.00933261581531,16.142211893203246,199.6027380457412
44,4.690152110969694,4.425812210580132,3.6059225398723784,F,B,26.616454302078985,17.286007440071806,246.87483241367127
34,7.204752423252778,5.3163170603613406,4.5090135965286375,M,C,34.268495960052505,20.72381874845251,287.86383870763507
49,8.497011757135683,3.4585819969461937,4.399735448869803,F,A,34.30191192579706,16.693543064995396,185.7297038747245
44,5.4150035601577,4.902382640980389,3.962936144200854,M,B,29.466706102871814,17.974030269865665,261.89471482436846
28,6.562673886308392,7.289132431903945,5.936889335532718,M,C,41.11995840252828,25.064413219072513,284.50529854229785
48,3.826149159513185,4.853309193918741,7.502869300216268,F,A,47.81389178314996,20.070217362310263,217.4736541050296
17,1.441204838701697,3.8208003595351387,4.0691015703968905,F,B,29.45711549128299,17.846402633499356,242.5854407134229
44,5.269187485782094,3.599537305649192,5.6180628123374765,F,C,37.37006230572369,15.928750736213768,290.3246091197068
20,4.227859791003389,6.955987326813454,2.6204184495767597,M,B,21.969029415464327,23.45970108443357,342.5281041485489
25,6.832297905707121,5.484982438069506,5.755647912895825,M,A,38.314993579283424,22.27592800697385,409.72489978128056
51,6.752337477296927,6.441045591402351,1.965214403538714,M,C,20.30964479698379,23.28806723717657,146.58263935085074
53,3.684513343826898,3.89216121792267,0,F,A,9.574380528802834,17.309431838805395,346.1849919332987
20,2.446780030079436,5.44286779603082,3.19808517248735,F,B,24.229541637030383,21.758432433897337,216.5781845916662
14,5.996884577990214,0.31878916236638677,2.370841761286728,M,C,23.515138168462727,8.464773563987519,155.13287233955143
45,3.5330190560941626,5.290574997560445,5.866802453509612,F,A,40.21359738104887,21.34721821030428,92.73879381071978
50,5.052019998406912,4.785666382548236,4.462270002612753,M,B,33.90801010760334,18.519115017406108,240.06646950057572
28,4.947251183803116,5.401887309033679,7.203864463002492,M,A,46.911965279883205,20.776993740238588,201.64142203432337
48,3.3473491269158187,3.256099624522779,4.19890018460159,F,B,31.983317560212587,16.869455748099792,168.755748667874
28,3.381384304774346,6.1652418472693515,5.389363199415657,F,C,36.54896765473899,20.69616270605775,247.7027994727791
22,6.664455164932642,4.652462306806783,0.618327370283696,F,A,11.761167845425025,18.450370440412946,217.7024525083422
26,7.577316698167875,4.693400922531824,4.169363275947957,F,C,32.36981912971014,20.141006382933107,147.15484110607946
27,2.3826184341924006,6.058536676287168,5.0645231010352925,M,B,36.83127769332272,20.61987687681858,239.67120410696177
25,3.788492957645735,9.17967513136745,4.824719506137286,F,A,33.84837559539192,27.13756258646601,474.9969923552529
45,4.402110708552582,4.21724605566232,2.2779422644403273,M,C,22.159137267491744,18.937483464203964,200.78405830373381
31,6.047668763376515,3.3537335396972203,3.0413998437941734,F,B,25.835172290725474,16.595883692757205,176.34869532811464
33,8.954403966531224,6.839424615186429,1.3080074722687884,F,A,15.480382466030102,21.847396473420268,363.71110608884453
35,3.8127382514912025,4.093290454053696,4.906014844901683,F,C,35.57109106302226,19.534982721943145,223.84806460163833
38,5.446542990955289,7.907911271409761,8.932814701215102,M,C,54.01689931924301,26.34908480157047,159.05207905888602
24,3.332443974851561,6.966712938201409,6.88461678925725,F,A,44.174413085083266,23.47774494544546,245.12245615573832
31,7.646995622550449,7.175546054222273,3.7018134441979127,F,A,29.641415856258092,26.34097309395539,413.7090299640577
23,5.049296107737531,5.14662532037987,8.297936441686021,M,B,50.155243757567696,20.336612361594568,253.4993478638354
39,6.359215962997704,5.071127941492554,6.752885936706611,F,A,45.321880347782454,19.36343931685628,106.57928290698675
50,3.881787022700892,4.415806338083684,4.342394076265521,F,A,31.23519369063148,18.586274127735606,220.68760192417102
15,9.24557762238852,5.2443843601069755,6.052271486190911,F,A,37.90568746248491,20.29728680046131,224.03923820935267
25,6.750289983173472,6.054544586751024,0,M,C,7.829011277683129,22.44490418316797,298.1774516563315
26,5.494374158115403,5.839403825781034,6.063600260395193,M,C,40.594170471217446,20.832085975014436,339.5765598862998
46,7.981823944232561,4.819366537929055,3.7137995604217084,M,C,27.36224845100042,19.79199435036569,329.5079438130539
16,6.628133463189478,4.7668596876797,2.5867302141637505,M,A,20.735347322986982,18.23472577629861,277.6657186872567
23,3.790959960424056,6.100379845060741,4.0773822366995605,F,A,30.439152104945805,21.36332610305979,275.18424299060325
46,4.394033520150063,2.6355879477268296,3.9062119836114215,M,B,29.887359231116733,16.218407663094613,222.4999971526666
42,2.2691567838446423,4.532166780874485,4.642764014602086,M,B,33.9215298788162,18.965394878683654,292.57219837296986
48,5.493791880839729,4.437671184634796,1.5770726407384545,F,B,18.420150688008544,19.532550998474676,235.01337634689122
39,4.403307572302778,4.5448359982226965,3.6039548631082914,M,B,27.406079240883116,19.64174216560717,279.4048381618938
25,6.239918680180688,4.610405719096252,6.136345921174191,M,C,41.18439611485088,18.559983415067876,269.5968696304128
24,4.710649448180885,1.9358714912480575,5.642828422308662,M,A,37.01245957297431,14.361514499917904,166.4357836883947
17,5.339444987671397,6.3571294569825145,3.8004399333407903,F,B,30.012944527758293,23.880325317601027,179.4136980493665
46,6.523663229237653,6.749883293520233,5.738367842862154,M,C,38.1716350476334,23.760013460695728,264.6290533916342
30,4.946041645259135,7.230716727705895,4.812090561709573,M,B,35.322199961070254,24.572785284719206,168.22629526925365
19,4.848658465904137,3.8633436954872247,7.466890637175376,F,B,47.968527682296035,18.116955182741037,193.3693161239542
51,1.3258628270873585,4.569752852428325,4.821874204223762,F,B,33.60411431521246,20.130818852609263,240.10625390939418
21,3.268792861682368,5.274185761622331,7.929813535325657,M,C,50.201792584939604,19.249761036012643,180.192339544049
45,5.0428501877933,5.596868440396083,1.0974280464667867,F,A,14.177282361303092,22.69487885504641,265.3760385933305
24,7.53340539347421,3.4515580816255746,5.384681094164388,M,C,35.04047305884128,15.174602671462416,277.48388404341154
28,3.6860135926783153,6.024547776358501,3.869037712793616,M,C,30.144005820267434,20.33683453716946,294.93384332703846
50,6.506446442573116,4.669509232909531,4.417197941024458,F,B,31.633158982358225,18.87287169981431,255.5448248261188
47,5.835435919745676,6.903011500261867,6.355938401580335,F,C,39.394813761283544,22.50098527644886,312.8267189795997
19,0.7584115588502014,4.5605547031037075,5.756805902127505,M,C,37.86795005201338,19.215922308313154,425.49787482982356
37,5.222992327060546,4.352919289841066,4.528402122657207,M,A,32.56759160513844,17.836951643733215,155.77294597636362
23,4.475108626667653,1.9114568217261718,4.066349245459177,F,A,29.556125509436022,13.629947638424651,245.68087033606724
48,4.898340029881211,5.239232419954624,4.973410092192118,F,A,34.4500415379737,22.120104944396402,188.94437843302384
22,7.773880603103578,1.588074850868729,5.719874070786051,M,A,38.507209019124076,12.693684188548339,243.81212487231122
23,1.3713924984648629,7.196727481153848,5.341585206405708,F,B,35.057094833773604,23.64534618776485,178.12071268519145
42,6.571970382750501,9.27973225285399,5.856639038497864,M,C,39.89536445745962,29.18626529097833,340.8654014643917
22,1.9098164996639575,8.10925321998649,1.5775938316676017,M,C,18.095932724662315,26.102496441080717,235.92929414449478
40,6.051417308530957,4.038638297034524,5.47283255554678,M,B,37.140986180319004,16.32486749776636,287.26925570111604
27,6.99379783049516,6.197700424230507,3.504384336937049,M,B,25.676201264648604,22.659407445611976,323.2171966893803
50,5.958232920357885,5.473248255167812,6.651950475736497,M,B,42.04765237650945,19.531596014584085,8.798929759382844
19,4.640655896349205,4.698200965751981,3.5751854177446183,M,B,27.533822595551193,18.702423403131505,204.21696301292707
27,9.346288978292986,2.104470358758832,3.306640522351769,M,C,27.42576405206745,13.28583077989921,224.49001510965337
24,4.611571488569557,5.1678189286799325,6.8369607925276155,F,C,44.94778406276652,21.54042514311761,121.19326410008816
47,3.068738192846854,5.4935578080798315,5.812510261897291,M,A,39.87123209239195,22.996021732308556,165.31944897345525
26,8.925812112165863,3.482767362096255,1.411759711419279,F,B,17.09581630869841,17.998045346754076,301.08682044114113
26,6.351221497103904,2.543281973127272,5.763134135042819,F,B,37.88722573444814,14.290307351797521,222.0531154484635
17,1.70048000472487,2.2409521271124446,3.1005374343649144,F,A,26.144322245629613,13.424771895286334,224.35753523931714
22,4.479623963541702,7.836855282314332,4.4000331155090695,M,A,32.13766853443508,24.961216072226595,255.73359198829917
24,3.1078595228690773,1.085470671952112,7.55637506377262,F,C,48.51965118360902,12.342403428493096,161.45075114358465
22,7.542734872537038,2.9955434090733792,6.604686405529408,M,A,41.69431818517475,16.869268377738397,218.89634831100312
28,3.9102232456101396,6.334591568601222,1.1436666930516282,F,B,18.4899466624678,24.107130819170003,275.6999028455529
17,6.360200866367197,3.167965957602513,2.627031896566264,M,B,22.91662892116146,18.191537320691758,241.45120186209817
48,4.872747418123107,4.40725576584728,5.845774685670994,M,B,39.171080494050685,17.864683207472602,306.7203932876589
23,4.839085468260421,2.765283575936341,6.057360917573344,F,A,40.45441769032959,14.623517724806202,208.80388288653305
32,5.918462908214492,2.5915149692435735,5.402089455349824,M,B,38.132093043711876,16.03502837290145,207.11545830689082
34,4.325464949374862,2.9206195051216772,5.8039340836054585,M,C,37.316427412250036,14.678225750479388,206.3237557073665
20,4.465612526246936,2.08760383590276,4.691413492668367,M,A,32.48302586557624,11.822489160387631,262.03186348842405
33,5.002177412691007,5.077789951789605,4.578829824418566,F,C,32.14395754815597,19.21715773027298,204.06404023576948
24,2.9976388278314037,3.4875346241774725,3.810261533753817,M,C,29.913295198993605,16.21670297816162,174.2948124995469
28,0.3649346753886977,10,4.239522101926256,F,B,31.370799517397543,32.00703144813851,346.18650081329804
32,2.9287591447627537,8.003439047272238,3.023811314893975,M,B,24.950136178542927,25.788550301871403,401.6061542462909
27,8.304002263531594,2.112672566420358,3.6868552474859877,F,B,28.194358535325257,13.939714171600954,221.04174395728535
32,7.5153374733046805,4.69448482929753,5.015515756888257,F,C,34.7130548622874,19.966255524052265,134.7341668247758
43,7.349046780882848,4.936162924688795,3.9783805276933855,F,A,30.485018946130673,19.86849386528169,132.0313880671561
50,4.515194242671698,2.345491797190292,4.669208095097258,F,A,33.44106568894339,15.775280773876203,92.44980431249161
