icecream_sales,iced_coffee_sales,summer_months,temps
81958.380012711,71727.23112767455,0,71.71494059520774
57773.683829153895,54904.474501279634,0,54.9231946056243
55195.15192579871,56059.33531815476,0,56.13060036394745
43498.10289934328,42328.93523236429,0,42.30542249348946
49816.98883359934,50468.63019154525,0,50.462500081863254
45031.795658016286,40074.59664368137,0,40.06261072889902
28437.418160948993,30591.290613797402,0,30.580046819290146
47984.44489550718,48010.73292331736,0,47.884687814395875
27994.074078591453,28436.11236656485,0,28.41363457683474
71534.56638098991,64421.48002573684,0,64.47801062068902
62609.78674868796,61227.14679510444,0,61.25285008875653
45027.42311570588,45425.430221376075,0,45.459175266558304
34865.01233728765,36910.001934817214,0,36.939776917453855
42811.444667322,48928.04770365938,0,48.980495639378205
85032.36505136179,70713.20572162216,0,70.69790276954882
67052.9940234703,60289.38584016432,0,60.196613527601585
41694.43335467712,47571.53032046211,0,47.53230995382182
35715.69937648276,34990.23003308255,0,35.01540456782095
48037.60899043335,44583.21397231874,0,44.56285125762224
37222.33813548966,42274.47009126204,0,42.260237167356536
78677.90865679516,67952.5872597093,0,67.91634687082842
23779.115706503104,24537.809316251056,0,24.51127265393734
78386.81892618454,69528.71808841704,0,69.48737443820573
25640.453968082256,24374.49327145336,0,24.40265289368108
52907.58235323638,57614.564577408,0,57.590857402654365
56330.5434604853,58589.358861236826,0,58.58589001069777
35442.79901454581,34444.211873168795,0,34.4243849075865
52148.940140552804,49315.470924268106,0,49.353426640853286
35640.155345106505,35231.75462596126,0,35.25038445950486
48583.911458139366,47762.3872159425,0,47.77495720027946
34488.74767618001,40682.89950971004,0,40.67480806517415
32164.380295718845,34297.537471486794,0,34.334632584126666
80501.19917466343,72867.91378130563,0,72.76823479519226
72342.92226486717,72115.92741310148,0,72.16146306088194
29365.994651621393,32526.980815612267,0,32.58745790505782
42733.4956576874,50343.69030714102,0,50.39702006755397
28502.669856152846,32984.898898433,0,32.95168419275433
47720.18313394677,39627.5891562757,0,39.69586906209588
69055.66868791917,64337.144202670606,0,64.37420088308863
31693.61111634632,32559.365217751983,0,32.491655284771696
22800.940930621367,25560.56590217196,0,25.56538040842861
58142.93938669407,56600.24838588387,0,56.59590796404518
23592.162696624015,28647.162974517993,0,28.62832696782425
25642.89798677408,29026.482591908174,0,29.00659271236509
49034.4187758999,47277.9368605601,0,47.27337013464421
51205.40366903433,52037.81880964452,0,52.14761053468101
28317.859098306435,30039.391814310013,0,30.033725892659277
62394.56667817863,63547.37555677704,0,63.51187066338025
44714.97116929947,46603.635615119994,0,46.593169761123136
42753.16544100233,50922.48697850423,0,50.98177378368564
71182.12366846015,68425.32654051436,0,68.3841455723159
25540.15299249674,25630.964303929104,0,25.647002537501976
21406.704222883738,25042.25735703154,0,25.031387930037454
53801.54660476505,42506.51556720222,0,42.5501980104018
55094.85530071515,55082.10123370924,0,55.06481183320284
59198.553053246826,61467.179003859615,0,61.26420645858161
61820.57298880134,59099.74825933862,0,59.116610473487526
37439.48835763118,41463.54722592884,0,41.464702111436054
79574.6760152089,71710.65013358915,0,71.63885481236503
23803.023448590466,27227.87153672011,0,27.26122311805375
36210.04430308727,29568.738816487148,0,29.611091285711154
30627.80294752003,26371.68710826505,0,26.298468727152795
33081.326545515745,32512.279572355455,0,32.50700620608404
36181.76582750239,39023.77489831998,0,38.990292804315686
60672.26827025944,62427.131877695945,0,62.42357105892152
27070.561051125016,27523.57593416378,0,27.58664877098054
55913.83845064502,61363.63608683274,0,61.29944263268262
26103.64715144411,29880.43318580202,0,29.896568592824043
54538.55619039257,50008.43393500203,0,50.0248788015917
37034.94137973842,37480.96426596295,0,37.56059694215655
41399.53094338733,42319.07432855105,0,42.27107499483973
35278.5472813558,35329.09117855633,0,35.35245857276023
80162.19271250279,80717.6608415161,0,80.66768752243371
76276.56310534885,80162.24880830316,0,80.0777359412983
57435.064923038124,52601.80425044116,0,52.62557224184275
53045.176401541,51273.260513842964,0,51.22840708829463
42050.956039519646,52653.55659868568,0,52.65243243221194
50048.27801371459,41592.19781712336,0,41.605187016539276
63787.08507921945,64316.36831844356,0,64.28268570452929
64464.92388760691,60574.25779905045,0,60.580154654569924
65303.03896294351,68992.2192777144,0,68.99566715732217
30043.22628324119,33559.34032366528,0,33.546684459596875
62799.198786376954,64287.23456490981,0,64.27268666569144
30930.27481937642,30224.865369067724,0,30.22505877558142
37166.9434842855,38446.33012552498,0,38.495821934379634
71547.60418685223,62139.937052212386,0,62.097787406109276
29717.466138889744,27773.59015599849,0,27.725912953913213
82546.69902069373,78121.38887656847,0,78.13091979324818
91062.36899423118,81666.36824727125,0,81.76036670766771
32339.146861433368,31183.319485469965,0,31.145864865370093
58952.34960855873,61155.29591465163,0,61.224862636439504
81009.79017165091,80106.15531742739,0,80.01142564918845
63835.40019884105,71320.06865798139,0,71.25695191305131
47857.63098084347,42621.863980538685,0,42.6509239314124
50747.849663243935,48205.54400774351,0,48.17136230114848
20984.893005515936,28380.20173108701,0,28.42358936984092
58852.1855161204,62107.72407346651,0,62.16826941054315
58783.06763002519,61146.807361666484,0,61.111368040367964
57599.572500770504,64626.43997699695,0,64.60001941323281
60092.240903412196,53258.02265186467,0,53.19959611762315
56570.4436479018,68396.171219065,0,68.37437583636492
45390.22001455088,42056.918104722776,0,42.042870802246036
51917.75750992711,46762.540871835095,0,46.73257232923061
59265.24336553518,63809.36208040314,0,63.89605737235397
62929.24901459135,70404.48744140466,0,70.46379613336177
73136.59812510463,76810.68046860307,0,76.69508708585053
48059.36937974431,46941.61062876075,0,47.00745895821601
69872.818419721385,73505.89628677812,0,73.52674159482122
96962.34088497983,81238.46150812492,0,81.38233942352235
71578.75350804586,77964.89068969006,0,78.06712338868529
56211.54000910777,56118.884830976865,0,56.03038781248033
48268.96843328107,56552.16179069344,0,56.51275149956346
76078.13695538214,77653.55696103684,0,77.76546793598682
83484.74400222482,75999.6988101142,0,75.99056554790587
46445.615463307,50019.66501498862,0,50.07811406124384
64671.8086787767,65615.55376875686,0,65.51022695805878
59791.49343886866,59341.70573721599,0,59.47364725638181
49657.8176014096,49417.45353918711,0,49.43897831439972
32389.760159476566,35749.55449439065,0,35.73344751689583
29044.57933870511,37470.91258678733,0,37.4735357388854
65493.86942145528,62010.684870744546,0,62.01334804929793
71666.42022921421,66965.19485536133,0,67.0355147805065
68791.39251435458,67796.94316870812,0,67.88010115809739
38867.81733986352,36093.25583550309,0,36.15787127483636
94571.46306799028,73080.77976775538,0,73.0291877930984
33445.86202587561,33556.2634225733,0,33.54514090418816
77144.8466728623,73725.75727305996,0,73.69132211711258
75181.92140786446,68787.02892263175,0,68.89032997526229
75785.86996138003,71574.79506596137,0,71.50966533645988
61795.66466216486,74190.19107033969,0,74.28528259824961
58284.667001285765,62382.414160594315,0,62.35297432243824
83248.81344616308,75350.04067035929,0,75.34335593953729
57207.118442390085,58362.10359097139,0,58.422552469186485
44017.890810530465,45047.700481181164,0,45.042372859083116
71227.55189873373,72158.1452677693,0,72.11290843337775
78241.7529508881,78690.08221876877,0,78.49718107245863
40915.009948576866,34765.79531049914,0,34.81168060563505
40386.61374849714,39138.56837916168,0,39.16238573547453
46853.907197079956,46403.38066601292,0,46.44836366660893
53177.958400436386,53119.62352990083,0,53.05599522516131
72313.6193698705,81342.87276394617,0,81.19912126008421
60545.415292927624,56542.03648955473,0,56.559755550697446
77314.42726923602,76527.82489145166,0,76.55921815931796
49827.4102574441,50897.09819626521,0,50.98751528151334
38541.541146253854,37531.46371530739,0,37.53412343747914
58064.777531243206,64716.903209420016,0,64.7602955494076
36014.130552678434,34213.90243437352,0,34.19501029886305
59955.14013887594,60322.54977755614,0,60.44685778487474
69610.97953915864,77043.53502202437,0,76.98886666595936
50009.272579548764,47016.4917221176,0,46.98874854762107
28008.961719888634,32114.79080952767,0,32.08434079606086
43929.82928241251,45768.94756419316,0,45.818391150981185
61758.697840068984,65222.763821039116,0,65.3387856597081
70656.40127756604,66082.11850805723,0,66.24621457345785
68051.62448582664,67244.9793720795,0,67.10677362643182
49984.414061316114,56323.822752996675,0,56.33008891325444
38869.946207987756,36380.948458300954,0,36.438779646344486
47200.895531854,50519.92605018391,0,50.52111185453832
61410.882573674404,51947.10167905451,0,51.97516478765756
33272.01081114226,39278.273037453524,0,39.27940256819129
66220.0740202616,58890.01087490207,0,58.85865479819476
66118.38266453624,60654.60875236735,0,60.712237500585616
62557.13549471848,79465.33819735638,0,79.46500866673887
48179.21226529914,46166.15956281341,0,46.224173951894045
75154.87723921705,72117.58894429884,0,72.16149759124966
45019.19461179615,49214.864275844186,0,49.25312149375677
46290.27243881853,52238.19430320011,0,52.296527651511134
50889.16188426522,51910.019046021494,0,51.853526362404224
36102.61160264964,42592.04059967897,0,42.64566576685756
32106.147179437332,31809.270904652876,0,31.77325562071055
87823.00139855036,75695.0536662172,0,75.66417442057282
88497.1887651402,75928.1408127615,0,75.89799152556807
56738.38432896525,53161.81583677356,0,53.181027403101325
33800.626095258835,31440.49842381977,0,31.462034789845347
83553.348586767,79859.99240887596,0,79.99728381559254
69023.42464661995,64554.26667274197,0,64.52930730208755
39120.00539950392,37782.41244840723,0,37.78760168552399
50357.69120194105,49920.04595602107,0,49.94473258517682
56682.24955881557,55520.64328891782,0,55.52091499976814
67033.75025012848,59906.879080718696,0,59.856485690921545
30453.790951397765,30909.87782661839,0,30.880336449109016
60137.32964564769,60623.29800702997,0,60.71487998776138
58144.15578444931,65142.1944655586,0,65.07957226149739
41936.49918410843,42202.81097545542,0,42.19432818610221
39664.09253091404,41666.20243207233,0,41.670001447945836
26248.046278233734,27877.71599572232,0,27.876319717615843
51086.51993637198,54473.06954764429,0,54.423835383541885
47905.438943861,53479.937908698,0,53.41232799869031
31100.252670529473,30844.564153985983,0,30.902886058576406
73477.20928870434,72502.05802387484,0,72.50750274527817
26461.14241249703,27637.02268574182,0,27.611380538530646
33730.41493816249,33354.72183783061,0,33.349401781708
60428.2659930071,58361.92166722135,0,58.38811779152602
60093.96615810193,64269.28020675517,0,64.1836809553206
82621.31005198605,76540.37825881576,0,76.54199404735118
36629.63328758113,33262.64356266328,0,33.2595843359828
61847.87583916575,59902.44376014995,0,59.93053682986647
67532.4146965082,61528.031165644265,0,61.57947586867959
51018.91664676529,48871.04718312462,0,48.862161515839404
44895.6142212915,43970.694461748186,0,43.99725498575717
65613.85156705759,75305.02733145113,0,75.2823459930718
60729.35341745489,69556.60830362218,0,69.4379162427038
32249.570512120863,29558.99665111111,0,29.55971206985414
50678.34959070379,51805.61966895153,0,51.80699927117676
42871.971809997085,44286.635043405986,0,44.24064321387559
48026.00959858835,51446.57840624583,0,51.34644532799721
62205.080352940466,60452.19876279618,0,60.48331216815859
75514.22668285815,78806.97909206645,0,78.68839855436235
39458.94035357122,41754.69307324985,0,41.78428082820028
71377.63561110414,64026.327269893794,0,64.07134285625071
53498.80281926181,46667.62869865691,0,46.63506287522614
44186.92464694058,38456.211311378735,0,38.53244159761816
71450.15680999096,79198.02001306614,0,79.22668112833054
74994.37350363217,70460.07355840018,0,70.58069180790335
26075.90631530085,27724.98447148579,0,27.678554540500045
57786.10359952235,70919.63763553301,0,70.96305468343198
44711.62931803976,41469.93755285987,0,41.47647129334509
87264.67185380217,77875.88769655029,0,77.9238576443866
65030.52892418875,64852.32123226351,0,64.75632637571545
69434.0419122457,66656.96838845947,0,66.62361280415207
40744.12017335905,42119.20626346224,0,42.123530980199575
66669.69843116625,64508.13638406781,0,64.56216828580946
40725.12339268414,39025.82208906111,0,39.01984003856778
66982.95988211183,70360.33889586867,0,70.38728116638958
45676.43232227859,42538.63044117985,0,42.48759479429573
47754.812915120696,48999.739109221744,0,48.953617533668876
74111.18746647882,76812.78568696538,0,76.67233360111715
74136.06796935135,81485.35127043194,0,81.40137355662883
67355.62550133024,73610.90685196637,0,73.66993361860514
42642.921643427595,36598.59046511137,0,36.5301978142932
73118.56555269737,65014.71257984266,0,65.01126814819872
59294.235481091906,58261.73798962125,0,58.1694112457335
35190.33693789833,34988.485038149236,0,35.00656903758645
54352.43834622854,55068.17627704311,0,55.16195768080652
36052.47237957967,35596.7107435648,0,35.523544313572344
27468.6454175161,31838.37502853044,0,31.838691702671348
28894.16912243377,31201.81980518489,0,31.146407461725175
45347.82167888184,41224.1420862171,0,41.292460184544325
52059.061772220615,55158.54855137701,0,55.09764949958772
62008.95999573145,65956.24159081343,0,65.88555080965162
63814.56527540237,66316.3097476072,0,66.32615882959217
75205.71917663637,80361.56026339946,0,80.36663593277336
58970.467900277436,59871.141233865135,0,59.79599084984511
37726.39986065768,36748.02375815172,0,36.73343936149031
42760.51047793131,49256.846781892455,0,49.1628355320543
53841.65563447064,56056.64716389019,0,56.107642143778506
32554.77822642394,31898.079262095303,0,31.890421398170293
58697.1899636312,56783.953947820984,0,56.826994048990315
29731.623944613806,33429.628248766254,0,33.44342456124723
34135.35559420692,33912.42338380711,0,33.90807879678905
47663.89880564913,54441.59706112747,0,54.46580642871559
29761.53926955078,28078.690719693688,0,28.078411129675807
41265.75704423723,41895.37637266071,0,41.95584896542132
33107.20146781475,32060.182249436326,0,32.01042856425047
63705.47702824396,69839.3113179773,0,69.85676022134722
66270.13514844011,65821.28504110881,0,65.80530985929073
54020.53360426214,61101.276329932734,0,61.130645954981446
31447.44048418301,29554.782658310723,0,29.547846370004116
67683.51321412539,61419.22576981469,0,61.30880069117993
29317.045784102258,35152.25191349158,0,35.21989109404385
48463.67984991204,47697.859318963485,0,47.72372033391148
80356.63863522487,77961.26263182666,0,77.82590198591352
65837.25344685467,71893.67650976435,0,71.94673762489111
52705.67969862113,64525.67915910982,0,64.56819180194289
76473.74349862259,61470.42091703504,0,61.48619477581233
58038.45191748064,70479.38803398487,0,70.47454653186725
81094.8017626062,75637.33671582222,0,75.71313153281808
42715.448878154864,49347.50904798522,0,49.34831831040792
46127.978039531416,47685.467826951455,0,47.749792797490954
86732.95258264542,84964.03085656975,0,84.83185501168482
59313.997510404246,57347.2262837411,0,57.42051828908734
72071.82984382748,61765.87878891748,0,61.7670332252048
77504.03199490308,78047.77697599848,0,77.99434973560274
74653.8231348817,71733.84094798667,0,71.90608894997277
57360.29037887765,58283.843167335945,0,58.214259192254396
36124.615556061195,42401.46175364563,0,42.43180261664092
75884.88840372376,74014.41821293563,0,73.93533936878666
77481.48734734164,82622.84349283112,0,82.59736926443875
81460.74930504034,78205.61978291567,0,78.30881040953099
36879.54414218697,39351.264742645864,0,39.38629195326939
76356.40255947094,73772.59646214802,0,73.82779920087197
74619.9961799467,69334.64563638749,0,69.28228495256045
81805.93748183697,73298.1403564162,0,73.34585942267441
68562.16873365514,63582.579169930985,0,63.5099715010263
48212.58828068106,43539.968900586275,0,43.52846259931103
69116.46513474098,64269.616006451986,0,64.2562074804213
82953.13893336993,75401.18799326253,0,75.4447870883625
88673.21181744071,83742.25973979778,0,83.79391663307325
73352.73136644186,73376.05212296065,0,73.45357955605724
63727.82327926379,63800.61692969406,0,63.85637009153143
43740.08857502267,44466.4678716379,0,44.48463557311334
78148.94526126707,72286.69285459499,0,72.40076506789774
72135.36527743514,64965.217411854304,0,64.86291922735981
51685.19762297145,53928.508621279434,0,53.95064446027391
63606.82723066412,58398.51372618868,0,58.31870562611148
93650.07463824593,86579.92387170983,0,86.56803172943182
38291.88955042286,41022.023112901144,0,40.996502270037304
86657.20185153834,75582.10781184459,0,75.48963257912547
68671.90630541067,75791.30837110733,0,75.72821282688528
58151.86841487587,68828.48880876695,0,68.74304496240802
67771.33509073939,80706.26360255797,0,80.68600849471986
74853.71700301264,67956.14588149996,0,67.91759501569905
57053.89763847793,57918.78867145633,0,57.82528632134199
73910.52896444131,63703.960607692454,0,63.765687369368976
100691.7634529246,80056.14142641785,0,80.03237565374002
51695.79959527216,53536.89913772824,0,53.59988644081168
53455.90160162372,59443.50589487941,0,59.45540349036455
75592.49172513663,65301.649130791186,0,65.4045494385995
57953.852760287446,54038.33544162764,0,54.008409885456786
45572.32606387085,40779.96997963097,0,40.68353815837763
71159.03884600847,70763.47295509325,0,70.78720148694703
47903.24527162278,45513.83105484964,0,45.543360490864146
82687.64847357538,72528.02808914478,0,72.51453823735937
83621.87987844604,87208.81993453152,0,87.19503895710223
89308.72808196602,85908.11751722246,0,85.77318545496092
68560.01131229814,75375.05548128227,0,75.29797481680289
43962.845306087635,50693.641851926564,0,50.74546073684469
60292.61324817399,58723.755205537745,0,58.65092103383504
81169.22508147292,77673.05942354795,0,77.53888615798206
72396.62695795446,71618.44003142869,0,71.47876020963304
52917.9360406478,58062.68209072323,0,57.939336714847016
75981.48717283999,72602.26595776771,0,72.52189079085366
83788.70561971537,77512.13239225156,0,77.48456092444249
83492.79517170487,87013.47960201236,0,86.94778888653964
68934.0650225777,72985.82430727978,0,72.92741675125436
57811.513174167936,63898.09645315544,0,63.928479301370686
84919.4599666486,85246.32656732113,0,85.32833125968463
70936.64673161044,62602.37880142341,0,62.709977734135464
58109.14215319827,58618.22428382,0,58.715108771575615
79838.61533094935,70282.35525168067,0,70.19725970174186
58717.23139465402,57198.161318756924,0,57.149262186326084
54790.011319650104,52257.94522595876,0,52.20829932494089
77029.68641444283,77631.94110804016,0,77.5968274324201
71973.61873032388,63525.77729597035,0,63.5308696069289
53742.134898839955,49173.361982276714,0,49.16233961172402
64477.72892428888,70611.65430675072,0,70.56945956144483
80531.50500282594,84222.54807618895,0,84.16226531756111
47266.693159086295,56095.12038187324,0,56.101853352505714
64728.12213519077,68533.33726034536,0,68.52236788719893
84232.1487437408,86176.31255150858,0,86.1243408686947
69757.00411652942,70101.673852634,0,70.11583895729855
67114.92681902082,68939.70430706188,0,68.97428487776779
73112.12435220697,76347.81077397359,0,76.28571517844685
90040.46701751828,80394.7460099734,0,80.38803302175366
83966.90382220672,85414.32745234758,0,85.44315373878926
59321.41758795289,56455.75266388994,0,56.48969930866733
87546.72090749565,83997.98523944625,0,84.0017385085579
66744.77387842491,70061.37664837838,0,69.98264809241519
102847.19084454235,87283.84418789404,0,87.30603020433337
42394.39807338624,49205.41761141972,0,49.24870169009082
53470.70112872861,52792.99457453657,0,52.84266219036654
71844.26702724224,79128.19645925327,0,79.22011057483033
57394.08071757912,52933.40336486419,0,52.921565308235586
65647.82404802693,57538.43620034285,0,57.59356732517481
68820.87419736358,61201.98867045014,0,61.272247929079455
45730.94388974568,42543.8987499899,0,42.49489584756084
50208.86337200902,40700.25967757968,0,40.7446596537251
65414.400030559504,60575.78189675971,0,60.5605507330969
41331.61985121715,38997.749367216136,0,38.9656319880858
39263.25646724444,47958.853134228004,0,47.92214847779833
42658.52931410161,41477.476919767185,0,41.48245221362449
54783.083431393316,57830.24245355998,0,57.79911372335628
49782.931277922864,52416.799276635626,0,52.46726144752465
76975.20153818914,80259.38355189614,0,80.24973223214039
60370.91605651394,66148.92840184072,0,66.12051318786106
68659.29876958298,78485.45101143263,0,78.46590277799405
64380.88086146521,72714.31413791247,0,72.92324480130338
58813.27982763991,68430.37423384257,0,68.49824095428922
90333.72257553988,86989.46451642958,0,86.85050657638348
43097.02979701407,47041.55205346345,0,47.12911618938669
73760.96080263371,75520.17615330774,0,75.49361684136093
42786.93924665921,42613.62124533872,0,42.60848709200509
86015.61093820074,82957.05615014693,0,82.90643256283366
83854.42053822869,78529.71683679432,0,78.50226306100376
95487.93814164483,78594.37006306696,0,78.67525938637556
74923.14779367523,74557.28236102514,0,74.52617703904397
54019.10433889973,61489.48109559313,0,61.55470439800993
80485.11201260673,85327.02192075392,0,85.28068057559432
63394.099277345136,56600.776398563146,0,56.58757815663703
41796.62738259513,40462.125635234166,0,40.507380024902524
86476.47058476505,78040.00827441273,0,78.19077396816574
43387.451975816555,39856.519497353605,0,39.953951054485515
78007.68088270753,79032.31111571407,0,79.08975992007181
82205.7891410899,72755.95201091917,0,72.72089780210518
60817.615745484705,58349.943483708936,0,58.29966509174555
82492.77976358455,88078.33861800822,0,88.13158183889465
85231.07180024462,85329.41441414226,0,85.25750255151652
51844.84418901415,59287.52565969849,0,59.23420510548167
41874.543047307176,41225.82853472469,0,41.13679323121905
42836.724993461125,39339.35451269829,0,39.35431599360891
87440.18730639372,78424.06704797255,0,78.38557577510365
82966.84885997578,76508.54197532125,0,76.74108257582412
60150.02906784536,58916.42471757266,0,58.9255227133166
88024.54850660305,86822.14993460424,0,86.81642727828586
59342.11607713319,60788.2877488246,0,60.88263811189681
68490.18397458072,66605.70331221865,0,66.70367434127256
65149.7573501844,66353.29713877164,0,66.39865882233717
56390.964838635104,58674.541530407485,0,58.65892651146278
60745.33489059782,54132.380938154434,0,54.171271201735365
46282.8767367548,47531.986144238705,0,47.50652643260546
84371.5341519754,83219.74817824633,0,83.26976068499499
65469.33079208739,74017.08425673645,0,74.01871298379265
57397.33798060094,51654.989709749054,0,51.67455355147831
57086.0295895139,59788.79432375485,0,59.83403100790456
76900.6102325903,83773.12269982292,0,83.76693940241822
50231.513130154584,57396.286896298705,0,57.415275370096786
73534.71919521094,76083.9700695236,0,76.01094641550443
86527.62429003815,82122.69637005315,0,81.99533605151811
54931.42882733363,54463.194411932796,0,54.507551236404105
84836.69014163595,82209.83950796294,0,82.11611138619483
69672.9704554597,60913.17395980228,0,60.991963000176476
91459.25225063467,81244.59376670652,0,81.2174469742924
61135.42879067603,60867.85366767373,0,60.90299222837203
70397.10816420388,63527.491923533926,0,63.5241748242639
65782.38746859445,59300.55974265178,0,59.29634897536599
80647.41682648748,78147.8107936101,0,78.15734248082154
86300.40820962863,77977.97688734916,0,77.96054288442247
87309.82249359507,79865.8759544747,0,79.87203315831721
45150.07922593312,47437.81545448201,0,47.416119577875364
76282.80778020991,78693.60306026648,0,78.77948308093474
45476.76284824187,41775.86084227408,0,41.76751458160579
49251.87341931613,53616.272753766825,0,53.662498619779946
35859.82937109652,41913.92069987918,0,41.906556080840524
77702.04725955009,79038.49865306167,0,79.07730239289813
55587.711476109056,62665.59691537532,0,62.654196798987684
51276.02154666331,51481.52345971668,0,51.507827690988776
66997.85621104878,78375.3836948208,0,78.21798495333641
87187.74903340926,87507.4043461526,0,87.55414452888073
42360.29673604278,40369.38909145097,0,40.31043078387156
73275.07991432154,65224.444789309164,0,65.21564895920456
46340.66269403891,47282.92805384835,0,47.327076291153205
84453.42579767191,83757.93483202637,0,83.79379797019064
90422.99651029595,82810.18039067763,0,82.89524933402427
68654.90654255882,65404.64740834049,0,65.45428261337801
41758.454572773255,47599.6524464414,0,47.61243976880796
76785.44561405072,66235.65190075622,0,66.21386592923663
53102.27506414732,63915.42231651713,0,64.03064105152153
71553.93822632049,77955.24628984628,0,77.96826165332459
41743.43834166091,42680.06415351267,0,42.751084674568844
64859.95630862924,65833.73388280491,0,65.81561215762049
84987.84138943047,81266.04502944453,0,81.30586679968982
66163.11106455847,78515.26059857315,0,78.46025854563341
52537.149302701735,48425.645016494236,0,48.51598737747408
64950.01703613521,68886.16106972068,0,68.95126406983472
35776.43899457451,40239.24116042283,0,40.25176964756101
48961.46028035477,52837.73899134288,0,52.78597239539958
95762.45940183938,82154.89093805956,0,82.0436174553819
45092.50750069504,43447.20496444938,0,43.49749983097426
60870.251931907515,60762.13511774866,0,60.652605209313336
31012.416794379893,43100.819091588004,0,43.14808152867481
45255.918025422696,44986.67737504646,0,44.975874595250936
45759.51929067302,41420.22412831027,0,41.346604907233264
43421.90484893936,47125.05680748511,0,47.11101354863494
76969.33976451517,77274.50034561656,0,77.25060249972157
81816.70835272133,69476.22578887925,0,69.35857574776746
66289.94015978607,63055.90425849533,0,63.01043188618496
60731.134507855575,52880.55651456131,0,52.922377651557326
82862.09295587723,73465.93525734647,0,73.41025759745389
66393.0101598437,85486.4651457947,0,85.44575948710553
47932.50052234698,47413.802593862754,0,47.45896339486353
47322.95089008216,48873.35079523266,0,48.92875228389166
60389.41847810585,56149.30124838224,0,56.13544766795822
72195.06420735811,69481.21636866881,0,69.52062022187746
73344.47718630276,75420.22938586693,0,75.41872596438043
57783.06826829056,56123.63169978215,0,56.13521192679182
44284.402369392585,51861.48779103792,0,51.837757225637326
64722.745211525624,72580.118524093,0,72.5331761462381
86066.1121179212,77548.3859590033,0,77.47730910326354
59718.37226518962,53586.76675269805,0,53.520781215187164
61738.07447193525,58268.17035452819,0,58.275437709782274
60806.43843976871,52164.61540072713,0,52.04360543310177
62253.28625119703,59045.880411624225,0,59.01794062755071
51947.00158425897,52733.25848327279,0,52.723910860391335
82177.49957398415,76186.38825223317,0,76.20065208736341
86068.029739223,92797.77612012137,0,92.89535988369025
85371.81525506222,70554.87709086125,0,70.56932613709941
69472.28534451076,62774.1212571766,0,62.83810343199875
73835.40571425112,83070.24972115042,0,83.01225489543285
68157.59144637681,54703.86173442382,0,54.680322797060946
95418.4320960842,79429.921621021,0,79.51135414422023
57226.948548791435,56966.20463950522,0,56.98569438108243
72783.77554657415,72796.83215541896,0,72.69172464068978
81998.46338237457,92695.67350849546,0,92.64053620505146
63017.06379093791,66814.17438062128,0,66.77326876998413
80093.57126785931,79679.36762221663,0,79.64310212947893
53462.7505228844,48853.408031609746,0,48.79424173119478
91373.42655689141,85196.14819497593,0,85.13974541218485
72183.19282999448,73793.8950980687,0,73.78358794786035
77690.34023954155,80694.56002338698,0,80.59855901044793
58825.81957978211,60407.7741306137,0,60.33261614388321
63085.09519363869,50481.00341676715,0,50.41538772850763
87025.79080898984,94197.440894971907,0,94.06879918884951
52315.02841441464,48686.55167478319,0,48.716466489969754
66230.29103366821,79556.34233327031,0,79.49983221702277
73477.89449317307,76570.2870128996,0,76.55555799966677
75041.4279784755,77750.32944098102,0,77.7328637007391
72592.12700131156,68111.77038682115,0,68.08056148167233
98378.77665617078,84268.5464296233,0,84.30660985109861
61134.92590880324,63158.11303783797,0,63.09386299820617
69691.2872434391,79365.85726033532,0,79.36365097251254
106723.42126286856,91345.49021598572,0,91.5548215996474
102781.9513700414,87991.14211866473,0,87.97803514814004
44216.16469218162,48609.19404156893,0,48.6439285452012
47654.465392965176,53835.22650934907,0,53.83527066875249
56672.78473131699,66352.34838277553,0,66.24524185762274
63441.24034627996,63178.10915436516,0,63.07602114174515
78942.32747258365,88691.9159122843,0,88.80173088635783
47135.333751715996,50366.06524615999,0,50.4726969138952
60011.18089702656,53326.99930212438,0,53.29477991375607
50641.68973844601,50917.84488607,0,50.97694961449597
82419.38094518684,92229.19267540374,0,92.17820744952186
85171.10237108787,70663.11205341872,0,70.75502541395835
63764.158168527836,58193.239888143486,0,58.28610730266664
50077.195082084196,54611.024135801745,0,54.708277235296556
76668.71425872379,81606.67932259895,0,81.75358970174565
83313.32321811441,83817.9013650254,0,83.79450932065956
93392.14614981387,93660.67270676717,0,93.64327496967744
63622.29196191437,64543.953000463975,0,64.52314973450265
59154.16647471551,54046.54754550297,0,54.04764232286252
57314.02746865643,59635.11874245993,0,59.60898091145791
51577.82049649409,49741.70885974288,0,49.76893601033371
99189.18454154758,93742.6241799278,0,93.88823953366372
82675.16772674513,82930.84771059714,0,83.09582842749077
69445.17689713009,68213.7037195895,0,68.25565621154382
53646.30105686256,53171.27767857402,0,53.106707330350766
76193.8757412675,83111.11146888597,0,83.05648627483751
82770.57516187182,83164.34582886507,0,83.2746459226124
94138.8899225638,87736.1947193969,0,87.82627167170867
52271.898047230454,52808.23442728725,0,52.80885677612387
57102.370885109114,56799.55121790689,0,56.84056205840316
67814.75794318157,61824.18082102083,0,61.80894441183191
80822.26407672996,74630.78036350306,0,74.58454478464554
81514.46030549877,79118.14993805374,0,78.97451832240912
49704.96540595965,55748.571030407016,0,55.72899498245679
57990.74547653183,61844.353180198304,0,61.84677757383324
54924.86693915674,51438.043253542004,0,51.50101326128934
83127.0017120136,75958.27485923209,0,76.03270038219634
85793.37642628798,77033.38161425533,0,76.97447245395742
