ID,period,month,sq_ft,tier,avg_review,group,compliant,BPday
1073,36,1,697.3235872859775,3,7.672264851388693,treat2,0,48.87601729126795
4671,36,1,778.3533540817887,3,5.184006554724709,ctrl,1,22.383305139471716
311,36,1,769.2999745055399,1,6.703248828650917,treat1,1,34.67327037984317
3789,36,1,962.8552255161018,3,8.372883716437515,ctrl,1,44.78759438111123
1209,36,1,788.5776138219745,3,8.761826918589243,treat2,0,12.272527397923529
2572,36,1,901.2378223241585,3,8.480593943141285,ctrl,1,55.58568969219786
881,36,1,611.7532606531104,2,8.463058014060477,ctrl,1,20.714006520649214
4206,36,1,791.8172151207868,1,6.3114615295113055,ctrl,1,40.251248589158735
3756,36,1,744.1881383252505,1,7.420108812914475,ctrl,1,47.36442642468136
2087,36,1,874.9401015617032,2,6.201197757556775,ctrl,1,46.69347827726105
2902,36,1,874.5441652456179,2,6.53398540804627,treat1,0,57.60340152290732
4232,36,1,774.0795151538742,3,6.780991435900839,ctrl,1,33.68891413290479
1355,36,1,806.4892146021058,2,8.011312386560885,treat1,0,37.43337480903967
832,36,1,640.2607779980267,3,5.645566358645935,ctrl,1,41.02891307222168
3936,36,1,784.6082493714428,3,6.678351413017796,treat2,0,52.77291711457535
298,36,1,725.2379551473545,1,7.206245161582683,ctrl,1,48.40974961374262
3892,36,1,766.3515061309347,3,6.936509536301211,treat2,0,33.98488219551785
3405,36,1,741.9385423254032,3,8.497821335703165,ctrl,1,36.511891715344305
3969,36,1,670.3221307835731,2,5.613660015252028,ctrl,1,27.79486474744318
896,36,1,681.0084433416519,3,6.619191150345733,treat1,1,52.77510127753165
2181,36,1,939.6070871136643,2,9.112173360653191,ctrl,1,44.28239890312659
521,36,1,834.860658683503,1,10,ctrl,1,71.23928537335271
1941,36,1,789.1595493430048,2,8.157600377815363,treat1,1,50.49682851243672
301,36,1,516.0416942040047,1,7.353721229490255,ctrl,1,45.68861295343626
4345,36,1,743.6582921031056,1,9.512396029764936,ctrl,1,26.03230792756454
657,36,1,936.242992844398,3,8.349996869612033,treat2,1,14.484461100808288
3350,36,1,766.9231551793957,1,8.313740396599528,treat1,1,35.41054565408518
763,36,1,766.6104729351869,3,6.785377245698295,treat2,0,22.863580977497246
1984,36,1,746.440828202379,3,6.4949327465489315,treat2,0,43.21446690287868
3419,36,1,904.0056334359089,1,5.136529404412003,ctrl,1,55.01531510273577
1064,36,1,879.5686648471652,3,5.740126990759498,ctrl,1,34.00626916763835
2711,36,1,633.5047112708245,3,8.487856386090884,treat1,0,15.600364034910301
2357,36,1,797.3013677599555,3,8.513231687275926,treat1,0,53.27731068649871
1380,36,1,877.5200140443048,3,6.668148815346849,treat2,0,46.915758894135955
265,36,1,848.5034175324486,3,7.291805963861889,treat2,0,55.54342584522005
713,36,1,828.7362275214425,2,6.3880792449463515,treat1,1,47.71434282695043
2645,36,1,909.3040949286772,1,5.900570951160123,treat2,0,9.977197126124965
1319,36,1,703.4299997238026,1,7.574857058483678,ctrl,1,45.51968497541193
753,36,1,904.1142827565905,2,7.248765210548113,treat1,0,49.41371294175153
1063,36,1,671.9023765572197,1,7.594455846832475,treat1,0,38.397216612730936
3135,36,1,807.321212583506,3,6.9041872136454066,treat2,0,49.416421226673066
2209,36,1,797.1207168413889,2,5.919198880574755,treat1,0,32.50329305010279
106,36,1,627.3826768011807,2,4.165120945714303,treat2,0,40.655376750268935
2030,36,1,981.0618021873568,3,8.481324064147026,ctrl,1,58.64195117775462
4933,36,1,797.138396733916,3,7.067656570265895,treat1,1,53.61815775297028
1682,36,1,797.2913656094613,1,5.673387154197033,ctrl,1,31.652261918060876
3430,36,1,869.7056678801024,3,4.30598850187496,ctrl,1,46.17764801926343
143,36,1,715.5635847957659,3,5.824273755502953,ctrl,1,48.32348053698916
3872,36,1,914.6267584186369,2,6.521398914508652,treat1,0,24.963226010345075
1041,36,1,741.898893728818,3,6.850549038301407,treat1,1,30.48103255736313
3441,36,1,807.2637668633785,3,9.055417060851084,ctrl,1,28.52165883976015
4222,36,1,920.3072377441963,1,7.934389912008031,ctrl,1,65.6791877538999
2901,36,1,793.9630878315216,3,5.330571707034496,ctrl,1,12.273385675775664
626,36,1,774.2164916738186,3,8.434222425443123,treat1,0,37.65144699206004
4894,36,1,699.5374846068887,3,7.682291464905004,treat1,1,32.95806698413617
799,36,1,757.6290106327275,3,6.886524363852662,ctrl,1,30.465169847423624
4558,36,1,781.0221602881969,3,7.055225691072507,treat2,0,27.94723899726932
1738,36,1,645.8335426998243,3,8.96035216540756,ctrl,1,34.55015712806212
3794,36,1,737.009250966232,3,6.312499066900388,ctrl,1,4.343916332724536
2403,36,1,897.5740749230922,2,5.821412327688703,treat1,1,36.4433134444324
1002,36,1,968.904573966963,3,8.427152946202119,ctrl,1,50.779552026151194
4532,36,1,856.7641037967858,3,7.142680302361429,treat1,0,31.815544851094455
413,36,1,771.512136343807,2,4.414357791391938,treat2,0,24.59644292643273
2646,36,1,746.5359371493649,1,9.526682485590271,treat2,0,50.622401598078255
2957,36,1,858.0777284593208,3,7.9543313134056906,treat2,0,52.158145032313584
2532,36,1,876.0481537550687,3,3.96418177571526,ctrl,1,52.26364062803462
2051,36,1,777.7086012755061,3,6.003767771782086,treat2,0,40.31458912149915
189,36,1,825.7325858345039,3,6.636378358824918,ctrl,1,19.418079399855657
1245,36,1,767.3169511679786,3,10,treat2,0,35.13834444477765
2178,36,1,893.5868337254891,2,5.482008513567193,ctrl,1,54.04693428067806
726,36,1,604.3165282150662,3,8.227701784965058,treat1,0,20.113796177816898
3596,36,1,529.3007188314102,3,8.557854844472393,treat2,0,57.17583900243808
2455,36,1,895.6223396110438,3,8.367419722442268,treat1,0,35.80135127114184
4895,36,1,664.365386225975,3,8.901133083393669,treat1,0,36.58456735933661
3943,36,1,905.8629058872655,3,6.64705247226257,treat1,0,44.03136249525869
2990,36,1,962.8362507031376,2,5.664181724475546,ctrl,1,32.49538581011417
4197,36,1,943.0478477812319,3,8.308856562549767,treat1,0,32.948774731011014
2615,36,1,792.958395643541,3,8.755495501048534,treat2,1,36.086713291572764
3995,36,1,732.5532491913556,3,8.949493734512433,ctrl,1,58.38499685567963
2718,36,1,853.9606290012653,3,7.003624710660523,ctrl,1,53.686272765872864
396,36,1,687.5473033639668,2,6.104703045872139,ctrl,1,44.6649546496028
2445,36,1,897.744310348563,3,6.438515247255607,ctrl,1,47.8973905230883
1873,36,1,858.3514842216555,3,8.229996611089113,treat2,0,42.82930178985837
452,36,1,793.6639247502834,2,9.035508418471707,ctrl,1,30.281940313436728
3633,36,1,755.4693467002766,3,7.767024583859807,treat1,0,47.329718389410104
3289,36,1,850.4003967212248,3,6.946620267518779,treat2,0,24.297284960562877
2058,36,1,807.9096116516677,3,7.352280749308261,ctrl,1,51.3346829246264
456,36,1,546.6990681668365,1,5.717676507719268,treat2,0,18.12443875235637
2851,36,1,769.6640694235757,3,5.066986922745208,ctrl,1,29.17308591598161
3578,36,1,948.9789917980136,3,8.939982440335127,treat2,0,11.538682575792055
1310,36,1,807.1474738854952,3,4.893660558136705,treat2,0,36.217124733741954
1197,36,1,957.2665244955851,3,7.401890902374752,ctrl,1,37.85951189744225
1113,36,1,802.9567284665301,3,8.005213996753467,treat2,1,55.93703020872245
2887,36,1,942.9329498122091,1,8.731120240513492,treat2,0,68.1560888046025
4587,36,1,902.2275052850689,3,5.191812121245988,treat2,0,38.14256910781784
157,36,1,714.2634336992961,3,5.132225607783557,treat1,1,40.290422766590474
3801,36,1,893.929602027606,3,7.779173185101279,treat1,0,45.57117696327576
2626,36,1,823.1323782921306,1,7.419561095181083,treat2,0,30.11209116343625
3976,36,1,803.4813950792985,3,7.8739382546101675,ctrl,1,21.185836032086176
13,36,1,838.3057338517151,2,6.325855142823563,ctrl,1,49.92758078195281
2103,36,1,785.98144380574,3,5.52521561899689,treat2,0,38.303421728035715
2458,36,1,680.9240546546814,3,10,treat1,0,48.1932253851892
519,36,1,955.2377501799804,3,9.241991798831092,ctrl,1,48.12674274158482
2640,36,1,749.2294785800422,3,7.708606769648521,treat2,1,53.52638196249927
4138,36,1,831.4423408405586,2,5.191901982822207,ctrl,1,21.74003638486936
2476,36,1,672.4151881117374,3,6.802549931286193,treat2,0,26.932749837830695
4931,36,1,762.7588354017035,3,8.586106984485092,ctrl,1,47.44553867202408
3212,36,1,654.9292489329148,3,7.153123684509689,treat2,0,57.726447160727716
3708,36,1,758.4495757790454,2,5.534270864785284,treat1,1,31.346513047690365
4207,36,1,902.168895445784,1,7.7759149582946,ctrl,1,40.7974827700799
1804,36,1,799.4347097235074,3,4.5277336794528695,treat1,1,49.57037994849279
1922,36,1,849.8214067112928,3,8.138947982299035,treat2,0,42.91433948976153
1062,36,1,1033.4396358767294,1,7.62729424629487,treat1,0,42.17252158529234
3025,36,1,833.2874448414018,3,6.503871592339607,ctrl,1,39.77253820494194
880,36,1,966.3222009438848,2,6.405814770379015,ctrl,1,28.941526751796616
4164,36,1,833.5159268959678,3,10,treat1,0,57.33455620165699
372,36,1,772.7321851355284,3,7.272639655240637,ctrl,1,35.600702996673704
1537,36,1,840.4605409866001,3,6.547802468484616,treat2,0,33.08207533982352
4301,36,1,812.6769989653916,3,6.610641770862062,treat1,0,28.53826159265969
2716,36,1,863.6586762672382,3,6.328825445619017,ctrl,1,29.271141697156736
4744,36,1,920.090346150391,3,9.031495154515685,treat1,0,47.98097236980357
439,36,1,685.4517074497506,2,6.02726082506573,ctrl,1,29.460463776904554
4081,36,1,961.5677864396995,3,7.225961987840744,treat1,1,53.00865250334527
3082,36,1,780.5733050208755,2,5.70282290520761,treat2,0,37.2503945651568
1943,36,1,716.9590373333348,3,8.226725468750296,treat1,1,43.628626707817936
186,36,1,728.3820833633495,3,9.294303023331711,treat2,1,45.444794774044816
3523,36,1,735.9785676431954,2,7.035579635820457,treat2,0,62.35383089535707
3834,36,1,707.4185980455654,3,7.276419522514529,ctrl,1,34.10540727935108
4111,36,1,667.4310760320468,3,9.245145230216336,treat1,1,46.42081901420879
3902,36,1,678.0298217100454,1,7.2246999401085175,treat2,0,33.9154732647231
4363,36,1,984.1521219310266,3,7.496765662855001,ctrl,1,44.422650249856076
2940,36,1,787.9063367778384,3,8.23566173496336,treat1,0,21.01226909902202
1576,36,1,820.4408926322221,1,5.479325912021399,treat2,0,20.741162684683136
3917,36,1,689.4775394486319,2,8.365171245702419,treat1,0,34.89256152028636
3411,36,1,963.764272231794,2,5.189923677047155,treat2,0,40.29339383714081
3648,36,1,745.7562660786843,1,6.3381354417210956,treat1,0,50.8333212035968
3069,36,1,645.9370175063231,3,4.957189889861459,treat1,0,52.01263573301078
1997,36,1,874.4617046660916,3,5.076401432665709,treat2,0,33.35042711753331
1548,36,1,875.2212460569745,2,3.8934448930589487,treat1,1,27.501034619741596
4003,36,1,705.6398901043226,2,5.075475171465072,treat1,0,22.565350613071555
1544,36,1,671.4262054756905,3,7.139645591529015,ctrl,1,40.92794142244348
4450,36,1,661.8046298869125,3,7.056462914224323,ctrl,1,47.889384113914694
2534,36,1,798.2572571995483,3,9.82732285567784,ctrl,1,72.23345360600422
992,36,1,834.3432582243375,3,9.640179715410799,treat2,0,45.918196468015836
2338,36,1,819.9799551971438,3,6.632245289832543,ctrl,1,39.04227323123178
4176,36,1,815.7838824493396,2,7.691579528499332,treat2,0,38.57559138998224
164,36,1,657.2108016102227,1,7.959270410484903,treat1,0,37.13741431306812
4812,36,1,791.9545405243996,3,9.741410815307493,treat1,1,52.47155277301011
871,36,1,817.5764590072689,3,6.937069830789971,treat1,0,29.70112314922081
3024,36,1,838.9272179114612,2,6.457776886389794,treat1,0,51.46071415140077
1719,36,1,757.9423530745462,3,5.4692815497549505,treat2,0,41.62277871484498
1088,36,1,770.784991747679,2,8.607732545768933,treat1,0,28.90031485895101
2215,36,1,690.2584470920646,3,6.535969580499884,ctrl,1,41.75174409673661
3684,36,1,909.0115162654538,3,10,ctrl,1,39.08555258114069
308,36,1,810.2921344748016,3,7.880430992239569,ctrl,1,28.18903829038771
1813,36,1,675.4862409668798,1,7.196525060921358,ctrl,1,51.97405341816947
1718,36,1,863.7622541736316,1,3.6502743362615018,treat1,0,30.95890159315923
2001,36,1,660.5640628460379,3,6.032759595240734,treat2,0,28.43292428950598
1362,36,1,805.5549633515155,1,8.324006526752553,ctrl,1,42.34181465040163
4851,36,1,661.9130931742396,2,6.188811969208611,treat2,0,42.489558901544775
2979,36,1,862.4239937710754,3,7.2449746037771945,treat1,0,26.39658956834202
1137,36,1,832.2592145972972,3,6.378023479149132,ctrl,1,34.52030153539869
4998,36,1,655.3703785792902,3,5.8086342511316325,treat2,0,50.46020021964685
1273,36,1,726.6352572348006,2,6.477135288562079,treat1,0,32.684657810889696
3486,36,1,823.3788373943761,3,5.646485055360809,treat1,0,48.37031673705266
4919,36,1,667.8803867315876,3,8.119837406195487,treat1,0,74.1891823623867
104,36,1,789.4228392360944,2,6.779856763434319,ctrl,1,17.377051120352398
3890,36,1,658.0324648224732,2,7.888716739675955,treat1,0,50.080539691961455
3211,36,1,901.4135279420933,2,6.883322416534892,treat1,1,44.31129501726778
1438,36,1,756.5134296013616,3,5.31365103463296,treat1,0,48.684127410009026
4488,36,1,875.7170929926068,2,7.0270610327156495,treat1,0,67.00174802539117
642,36,1,819.4755605379563,3,5.466944682777013,ctrl,1,23.407147520579713
4302,36,1,848.9644834172259,1,5.484239187866384,treat2,1,61.975394115074664
697,36,1,704.5752879644361,1,8.074040547037127,ctrl,1,41.562797195297925
2043,36,1,678.1341096011221,2,6.4593453665444756,ctrl,1,5.390828253073824
2221,36,1,726.9168248595713,3,5.043638650615093,treat2,1,46.393428750292344
4678,36,1,937.2839118304594,2,5.9563451254076965,treat1,0,39.81323505350962
4792,36,1,654.9025524053638,3,7.215420765198238,treat1,0,25.49483742971615
3972,36,1,604.300645414628,3,5.347856157092765,treat2,0,22.726842682093892
4492,36,1,723.877487565796,3,5.6966473500797745,treat1,0,50.3593730461336
2486,36,1,758.4926235644713,2,5.7605388801418735,treat1,0,39.02418977472886
1254,36,1,561.8638563130103,2,6.578411189435093,ctrl,1,24.69941830940213
1437,36,1,986.4247181387748,3,4.441106613298661,treat2,0,28.577115320359148
3784,36,1,882.9461164730442,1,6.730907955442402,ctrl,1,62.88899077503346
92,36,1,720.1987519331425,1,7.297821142231769,treat1,1,41.61425676983463
437,36,1,886.8318550665581,3,8.077003171477417,treat2,0,43.96782105178561
3217,36,1,857.699153622054,3,4.854454506292232,treat2,0,49.67742296663068
989,36,1,844.4332614075088,3,9.64672674533541,treat1,0,61.045777413704094
1935,36,1,907.8121629782655,3,8.595051524293396,treat1,0,57.53069360078521
3759,36,1,908.240910255289,3,4.196947131717051,treat2,0,57.186508402629165
1457,36,1,912.8118946241403,1,8.977665835350377,ctrl,1,51.60576684456362
31,36,1,815.3464179554629,1,7.89741227668708,treat2,0,81.9384731112835
4790,36,1,930.3281897084005,2,9.020221466391783,treat2,1,56.932366391957714
218,36,1,666.5912106959908,2,6.394605712256789,treat1,1,28.395224810137236
743,36,1,699.9459840630232,3,5.698920453912284,ctrl,1,32.84653455032957
2548,36,1,846.735201818564,2,10,ctrl,1,39.7618178443379
683,36,1,841.9396954024525,3,7.027304165935528,treat2,0,49.65948821107868
1090,36,1,895.7378065830306,3,7.060731564627069,treat2,1,63.06385882102148
1662,36,1,635.1143324702781,3,8.639998611666705,treat2,0,13.443801308577786
1108,36,1,743.0698751370979,3,6.962978720748565,ctrl,1,35.284535691348935
3315,36,1,774.1863764999529,3,7.258079057247519,ctrl,1,36.217933530301124
2473,36,1,872.7965046226068,3,7.800258594300324,treat2,1,54.20255735872167
1168,36,1,793.1723887333003,2,9.039121284797005,treat2,0,48.255112307065154
1344,36,1,896.2618055765624,2,5.852756670303419,ctrl,1,27.43680425417254
2703,36,1,749.7845758856346,3,3.8556889860545827,treat2,0,12.117592701945588
1732,36,1,640.8697369667657,3,7.8969484181739675,ctrl,1,24.63667960457077
3029,36,1,782.5999650301176,3,4.760838245944209,treat1,0,46.65400909161027
4604,36,1,862.1614050506552,2,7.9964644859096286,treat1,1,34.934703813794926
3631,36,1,854.7937627301005,2,6.632324151786998,treat2,0,39.19432404453115
1567,36,1,957.7067173476419,2,7.241949576487113,treat1,0,9.3877600405684
2132,36,1,687.4533526333062,3,9.15008636919073,treat2,0,29.9440802691055
3715,36,1,739.6471092461652,3,6.046493430461296,treat1,1,41.949877589554966
1686,36,1,881.2092817128529,3,7.52640418329525,ctrl,1,31.70818669346258
3900,36,1,809.9690228253307,3,7.953487447756792,treat2,0,28.964138222730284
2044,36,1,850.5664670306033,2,6.970512458853408,ctrl,1,40.823737055105696
2593,36,1,963.7822184562099,1,5.180880274690297,treat2,0,49.53586936133294
843,36,1,824.1643847349571,3,8.60973759704038,treat2,1,38.706498092062276
4407,36,1,822.0007904725451,3,7.856198687683706,ctrl,1,50.38650279736263
4166,36,1,688.3864691133789,2,7.049047763229578,treat1,0,32.45484865537276
2964,36,1,775.0482958775412,1,3.7574840151886946,treat2,0,41.126305488665984
4566,36,1,776.7777568218446,2,7.190282077212,treat1,0,56.94983389780524
3984,36,1,909.5475211540752,3,7.787814303387466,treat2,0,31.76053154827789
1525,36,1,911.5142395608125,3,6.796285319491464,treat1,1,34.717864104045454
2191,36,1,566.111773726895,2,7.659984750083892,treat1,1,48.238383041824775
1985,36,1,650.5792736656102,2,5.512937324963725,treat2,1,31.84180683140518
35,36,1,886.1131872497717,3,6.446726004429009,ctrl,1,10.630609536181343
4748,36,1,870.6289962353171,2,4.732122019657345,treat1,0,28.696341641479492
4615,36,1,861.3124664431472,2,7.727228327079159,treat1,0,23.536454004396322
735,36,1,815.4549354932738,3,4.131448592492282,treat1,1,29.727326640832377
37,36,1,777.2594582726384,2,6.84350395289896,ctrl,1,40.591488055773354
2726,36,1,853.3141884262012,3,6.377699607760846,ctrl,1,28.977942605066872
686,36,1,937.1390634312638,2,7.449616438307074,ctrl,1,18.220837472445602
3437,36,1,704.6783516966558,2,7.341724611679749,treat1,1,67.43550651134426
2080,36,1,855.6707042726828,3,8.529435725106653,ctrl,1,66.83930525061221
4113,36,1,979.6531838666795,3,5.753137102233588,treat2,0,17.639637459987878
1203,36,1,1005.8233331560864,1,8.777102013399048,treat2,0,43.03392160346346
1741,36,1,927.4555393540827,3,6.087014830602791,treat1,0,57.44668657008421
4697,36,1,873.97533855720485,3,7.35544415980291,treat2,0,47.09301712870451
786,36,1,895.3327124431763,1,7.740051115142224,ctrl,1,52.67657889498591
1225,36,1,886.9156787886677,2,4.979567997250771,treat2,0,41.01854562575792
4489,36,1,810.1021616870898,3,6.834496019912546,treat2,0,30.871122026543077
526,36,1,819.4439311299361,2,7.450890165880653,treat2,1,64.51040150587849
3574,36,1,705.6606697553676,3,6.448771916255751,treat2,0,54.85354483045798
420,36,1,821.5682004757249,1,7.124484210864902,treat2,0,46.58808868138611
457,36,1,718.0259773786623,3,5.737063433241996,ctrl,1,26.630517943102863
1138,36,1,879.4141296995415,3,8.15361336302221,treat1,0,73.85673472252284
4668,36,1,803.3456220285684,2,9.619053608078314,treat2,0,36.321259960010124
441,36,1,730.4032932989104,3,8.76666233239529,ctrl,1,21.938953816312882
4574,36,1,699.1144783510376,3,7.510226333686515,treat2,0,46.0340765843989
2619,36,1,919.1802767313258,3,5.906349094896697,treat2,0,25.20248962642527
2164,36,1,810.7677269537767,2,9.021288330592112,treat2,0,63.18328030715638
917,36,1,849.2307276525756,3,8.597307489536458,treat2,0,28.691574721503653
1257,36,1,738.0386589275766,3,7.421985556395885,treat2,0,56.0460804417501
90,36,1,779.8196979669123,1,8.462326737921472,treat1,0,18.841582204454316
244,36,1,848.5040438839446,2,6.411060776175518,treat2,0,31.3246003799382
662,36,1,1009.7764958873156,3,7.0731447458477845,ctrl,1,24.270637583407495
3550,36,1,740.1690066766685,1,7.60294089412909,ctrl,1,42.899450725269475
4750,36,1,645.4279626484263,3,6.113923573927726,treat1,0,24.95846176073483
4506,36,1,844.5240609184165,1,7.769708719124254,treat2,1,48.359447752944064
3566,36,1,854.7899703340888,3,6.441199887492132,treat2,0,51.41529676152613
3836,36,1,772.3418971433099,2,5.028264284827486,ctrl,1,30.878368565578768
4311,36,1,630.2184243762994,3,6.971274484701132,ctrl,1,38.88874820185126
3555,36,1,773.8244641844751,3,7.742981876353097,ctrl,1,10.497527781444257
3464,36,1,937.2392165058443,3,6.054442810482187,treat2,0,56.57743477812232
180,36,1,687.2013977768164,3,8.465741037285898,treat2,0,42.50661788577027
260,36,1,801.786964228196,2,8.168942520324293,ctrl,1,34.26228826273214
1421,36,1,879.1461266072599,3,8.07242654269665,ctrl,1,21.60767947969945
4156,36,1,758.1514509230275,3,9.028640165891352,treat1,1,26.7463566869018
1561,36,1,892.4023187539985,1,6.819676556005297,ctrl,1,58.23298338602725
2827,36,1,818.6874100396457,3,7.7848050821545876,treat1,0,42.8598168676434
4632,36,1,775.9353760193579,3,5.13022777979848,treat2,0,20.631311667419098
3757,36,1,791.7520883663401,3,8.042045300617966,treat1,1,19.582575919729827
2280,36,1,625.7455640792278,2,8.636808581621079,treat1,1,17.444902436924792
170,36,1,772.5617895609906,2,3.3202505135018416,treat1,1,45.85655191036342
3276,36,1,1075.4416875018333,1,5.787648556754275,treat1,0,62.77663559658185
3065,36,1,768.3235873234587,2,8.065102162653556,ctrl,1,21.091881342611988
1613,36,1,862.6454410112946,3,7.570961210291482,treat1,0,37.69992221767929
1623,36,1,911.5546015721629,2,7.339128283279111,treat2,0,44.0343760224531
834,36,1,778.2497758304576,2,7.199789379897469,treat2,0,10.838348469854711
876,36,1,823.9645053325486,2,9.07341482410761,treat1,0,63.669493211535766
600,36,1,763.956186400062,3,5.774648621397198,ctrl,1,36.0467105646226
2785,36,1,732.1269751487022,1,6.4197318657014115,ctrl,1,22.691303729625574
2776,36,1,827.0949657490029,3,7.01162645789343,ctrl,1,47.968599819110956
4728,36,1,949.6393469191739,1,7.331701800982643,ctrl,1,27.947672753662644
4880,36,1,569.0585720005643,3,6.2885250391389516,treat2,0,27.84190174366646
1427,36,1,964.997304273822,3,5.190118795836855,treat1,1,30.635685499296734
666,36,1,874.0470930063466,2,8.211621415390534,treat1,0,40.571931239146984
4867,36,1,997.9497524694327,2,8.412322238686423,treat2,0,21.314262781546223
1636,36,1,953.304761474978,2,6.376426820384111,ctrl,1,34.119270526706906
4537,36,1,821.5125571240627,3,8.787692080791889,treat2,0,52.42177433295047
2611,36,1,773.9699565762722,3,6.12389072268056,treat2,0,29.906856990538753
2849,36,1,883.6989042075235,1,7.230615614916684,treat2,0,51.414708496246654
3980,36,1,609.6327734564153,3,8.090641635270892,ctrl,1,36.27364389484388
1680,36,1,931.0297588329971,3,7.733532083085514,treat1,0,29.881124715668406
1084,36,1,825.9879369884195,2,6.074027848820831,ctrl,1,31.44215368552022
2872,36,1,774.6165032605372,3,10,treat2,0,36.371285923054906
4412,36,1,823.187873116809,3,5.138235514835353,treat1,1,36.091073359019646
17,36,1,916.5026839027673,3,5.772046251196635,ctrl,1,11.504332142995695
1147,36,1,777.7392621456918,3,5.109355088183408,ctrl,1,52.40852856254235
4501,36,1,747.124135138617,3,3.564970652208519,treat1,0,20.153893288817507
4742,36,1,882.9942199775891,3,8.461817155244688,treat2,0,45.349312258106075
1420,36,1,648.3490832594241,3,7.16524505799959,treat1,0,30.108694900560305
3143,36,1,755.371782979651,3,5.644085259975401,treat1,0,27.29260922833684
3351,36,1,854.6264937587536,3,5.310670812445095,treat1,1,26.955491582841248
353,36,1,843.2933368508706,3,6.622848177965827,treat1,0,48.399077937186966
672,36,1,837.7615986211898,3,6.879706808919569,treat1,0,39.194071276411464
1552,36,1,800.3539259907136,3,7.229391928808171,treat1,0,22.66987400914637
3870,36,1,768.8823372755626,2,6.118531424593881,treat1,0,25.547428763562447
3914,36,1,847.3530386560556,2,9.598624036325994,treat2,0,45.104789954890975
1927,36,1,777.9071561579892,2,6.148126271433641,treat1,0,40.4834992826182
2816,36,1,713.2099143380956,2,4.810476784786305,ctrl,1,33.289498600501965
3439,36,1,907.3456829518367,3,5.880433632045249,treat1,0,40.30501666757099
381,36,1,1036.2706755209156,3,7.474234122799353,ctrl,1,34.43534648233386
2320,36,1,723.7350760488526,3,6.495170082486075,treat2,1,32.70781084065585
961,36,1,810.3023808729761,3,7.633079060383847,treat2,0,30.56287513849402
3200,36,1,911.6718730663603,1,8.675177601747363,treat1,0,61.095891236658225
2664,36,1,621.5406710112818,3,8.007476025318965,ctrl,1,49.306826686407746
4326,36,1,704.5927949670873,2,7.9456646950789285,treat2,0,29.37551728831075
4496,36,1,767.611802220198,3,8.69166658761267,ctrl,1,36.80769681469254
3014,36,1,729.6906449606779,3,6.255115114407614,ctrl,1,10.244984917770966
2518,36,1,729.7535558034265,2,8.49258358054034,ctrl,1,57.15690104779219
2115,36,1,726.3815712290041,1,6.494255382958183,treat2,0,40.12418072915936
1399,36,1,782.3762447205713,3,6.80922770640104,treat2,0,30.38163627030334
3791,36,1,758.0969736071806,3,9.708548795409913,treat2,0,25.395581883122244
933,36,1,896.8344483231702,2,7.0974211783555905,ctrl,1,42.75629073069295
2159,36,1,675.791018999476,3,7.6227913742236435,treat2,1,53.276898776519246
2844,36,1,807.4372816719932,3,6.364763129097896,treat1,1,56.3566009344129
1930,36,1,802.6156211054056,1,9.227919911888637,treat1,0,54.93567611128712
4799,36,1,854.7172139024491,3,6.257155010088084,treat1,1,46.894390807651035
2147,36,1,779.4486784379901,3,7.839010640944247,treat2,0,85.53657100504512
3267,36,1,920.5945136878963,3,7.72928182027666,ctrl,1,41.55057412793392
1766,36,1,798.7978955590539,3,6.484342032012716,ctrl,1,26.002047751054796
2116,36,1,887.1388199762123,2,7.051257311234995,ctrl,1,45.16520724535096
210,36,1,816.6436815898361,3,8.179153339950748,treat1,0,53.10398786486406
1167,36,1,743.4468563318103,2,5.693995225460178,treat2,0,31.384329320886554
2014,36,1,836.5721714608113,1,6.726301987236365,treat2,0,78.95359552093394
3255,36,1,833.3547834104289,3,6.536868281853098,treat1,0,39.56948279045302
397,36,1,714.9798663943243,2,6.549470384645524,treat2,0,34.43709537904166
3915,36,1,792.3302826322813,2,8.167565907046239,treat1,0,42.657637361545575
447,36,1,817.3111427810996,1,6.859425855880734,treat2,0,47.73092558581889
4296,36,1,821.6195130483717,2,8.161943997555284,treat2,0,12.22108969115389
4043,36,1,838.2791601162364,3,4.469114713943831,ctrl,1,40.00069101688298
1689,36,1,899.2413242882656,2,6.714326001413972,treat2,0,45.18662059829793
1514,36,1,634.4881330792418,3,5.375998622211121,ctrl,1,56.748144790747816
3837,36,1,863.6960734719825,2,8.078071033296164,treat2,1,47.45152798272318
4420,36,1,666.1642340886509,3,8.148129167406415,ctrl,1,37.78905715414136
1133,36,1,775.8157232705827,3,9.419692662485994,treat1,0,43.62744953902583
3655,36,1,914.074879866318,2,6.28119543342296,ctrl,1,28.439994373794978
1731,36,1,910.2012511812187,2,8.926938717092513,ctrl,1,7.979685850657709
1974,36,1,679.0031320662226,1,8.465895730315468,ctrl,1,35.819506044005884
2474,36,1,814.5828319458088,3,8.42387731796889,ctrl,1,42.33081608908526
3573,36,1,974.3854700298771,2,7.774206445417795,treat1,1,11.885458675204035
2728,36,1,710.9257298083296,2,4.598260678406357,treat1,1,35.406205559602284
1736,36,1,619.0972930805707,3,6.687621026855872,treat1,1,32.66163287869441
3240,36,1,920.7829318780317,3,8.160623920680075,ctrl,1,55.73805223115322
1953,36,1,747.4295429138815,3,8.43242223509153,treat1,1,38.88391746794204
4981,36,1,713.2507148577012,3,6.965526719367961,ctrl,1,54.433534304775776
